key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
66_hd,tdiggisty57,2017-06-01,5,The BEST ice cream bar around,0,0,"The only thing that would make this better is if it were organic as far as quality goes. I know that isn't really Haagen-Dazs's jam, so you can't fault them for that. Good, simple ingredients and fantastic taste. They also feel a lot more indulgent than 290 calories. So delicious!",5.0,4.0,5.0,
66_hd,Ahoffman1998,2020-09-19,1,Ice cream gritty,0,0,Bought a box of these ice cream bars at Costco. I usually love them but this entire box was awful! The ice cream was very gritty! Not smooth and creamy like it usually is. If this is a new recipe for the ice cream I will not be purchasing this brand again!,1.0,1.0,1.0,
66_hd,Cometstar,2020-05-28,2,Over priced: underwhelming quality,0,0,"Despite the claims that the recipe has not changed for this product, have consistently found these bars are smaller, less rich in chocolate, less almonds and worst of all, the ice cream is not creamy anymore. Bought this at Costco, Ralphs and Pavilions, all had the same issues.",2.0,1.0,1.0,
66_hd,Alex2020,2020-07-31,2,Great on the outside but something not right,0,0,"Maybe its buying from Costco, they let the ice cream melt and refreeze? Or, they have changed the ingredients. Just didnt taste right and the same issue where the ice cream taste like ice. So tough because I loved haggen daz. But the taste of the ice cream is not the same.",2.0,1.0,1.0,
66_hd,Mariely,2017-07-23,5,Don't like new box,0,0,"This are my favorite ice cream bars. We also buy them at work for every one to share. I went to the store today and couldn't find them. After looking around for a few minutes, I realized the box is different but not better. Why the change? 5 stars to the product inside.",5.0,5.0,5.0,
66_hd,SSSNY,2019-08-11,2,Used to be so much better,0,0,"Bring back the old version. The new version just isn’t as good, quality and quantity wise. The bar is smaller (its almost mini size), there aren’t as many almonds, and the ice cream doesn’t taste as creamy. I think I’m going to have to find a new favorite.",2.0,2.0,3.0,Indulgent
66_hd,Angela DL,2019-08-25,2,Taste like Costsco bar,0,0,"We bought 2 boxes of these from Costco last week and we are very disappointed. We are actually returning 1 box.. taste is awful, it’s not as creamy and crunchy. It taste like a regular ice cream bar...very sad because we use to love these bars growing up.",2.0,2.0,2.0,
66_hd,TexRob,2019-12-12,1,Everything about this has gone down hill,0,0,"The vanilla ice cream is much less creamier than it used to be, and you all have confirmed you changed it. The chocolate is also of lower quality than it used to be. It breaks off in pieces, like a cheap ice cream truck bar, nothing like it used to be.",1.0,2.0,1.0,
66_hd,Potato,2020-06-12,1,Terrible quality ice cream,0,0,"I don’t understand what happened! I love these bars and bought them from Costco. My wife and I took a big old chomp, and what did we find? It was like eating grainy frozen watery milk. Where are the craveable slam duckable ice cream chocolate delights??",1.0,1.0,1.0,"High Quality Ingredients,Indulgent,Creamy Texture"
66_hd,Myeia,2018-07-20,5,Love the snack size,0,0,I love the snack size almond milk chocolate bars they are delicious i recently started eating them because my mom buys them and they are delicious. I sort of ate the whole box and have to replace them.. i just wish these guys came in the non dairy brand,5.0,5.0,5.0,
66_hd,dioworld,2020-06-18,1,Quality went down the drain,0,0,"Bought a box from costco, completely different from the batch from last week
It's not ice-cream at all. not creamy but icey, worse than those free ice-cream machine from buffett. I rather have safeway brand ice-cream than this. Absolutely disgusting",1.0,1.0,1.0,
66_hd,JTFIII,2018-07-30,5,RIGHT SIZE; RIGHT QUALITY; RIGHT VOLUME AT SAM'S,0,0,"MY WIFE AND I FOUND THESE AT SAM'S AND GET THEM IN A LARGE PACK THAT IS JUST THE RIGHT PRICE. EACH ONE THE RIGHT SIZE; AND THEY TASTE GREAT. HAD TO PUT THIS COMMENTARY IN, CONTRARY TO ALL OF THE ONE OR TWO STAR LISTERS GRUMBLING IN THEIR REVIEWS!",5.0,5.0,5.0,
66_hd,50Shay,2020-06-11,1,What happened the to ice cream???,0,0,"I bought a box from Costco and the ice cream is horrible. I guess I shouldn't say ice cream; maybe it's ""ice milk"". Not pleased at all. I have been buying these bars for years, but decided to buy a whole box and I will be taking the back to Costco.",1.0,1.0,1.0,
66_hd,Misba247,2020-04-07,1,Horrible!,0,0,"I would give it zero stars if I could. These ice cream bars taste nothing like they used to. The ice cream tastes watered down and the chocolate isn't as smooth anymore either. Never buying again. I purchased a box from costco, horrible ice cream.",1.0,1.0,1.0,
66_hd,klki,2020-07-27,3,negative changes in product taste/size,0,0,while still tasty the almond/chocolate covered vanilla bars smaller than my last boxes and also this anniversary box didnt have the same quality taste as my old box.our family has always been a haagen das only family. will be checking elsewhere,3.0,3.0,4.0,
66_hd,sfdjnfkjnk,2020-05-03,1,I wish I read the reviews before I bought those,0,0,"I cannot believe Haagen-Dazs could produce such a product. It is just as the other reviews say, the chocolate coating is thin, and the ice cream is like frozen ice, not creamy at all!! I would say the Dove bars are 100000 times better.",1.0,1.0,1.0,
66_hd,Cass,2019-02-28,2,Changed for the worse,0,0,These were my family & I’s favorite ice cream for years! Now they are smaller & don’t taste the same. It seems like the quality is gone & for the same price at that. I am so dissapointed. I have to find a new favorite now :(,2.0,2.0,2.0,
66_hd,vickie val,2020-08-07,4,Taste Great,0,0,I am eating a bar with almond on it as we speak. I haven't been eating Haagen Dazs for a long time but they taste good. I can't taste the almond taste that good and the chocolate do fall off but the ice cream taste great,4.0,4.0,4.0,Creamy Texture
66_hd,LInda 51,2020-05-07,2,Not satisfied !,0,0,Was so excited when I saw the brand in my local store . Unexpected surprise when I bit into it . The taste was ok but the bar is extremely small. For the money I was expecting more . I will try your competitor next time .,2.0,2.0,2.0,
66_hd,rarin2din,2020-07-18,1,Half the size and half the almonds and taste,0,0,"Just purchased 2 boxes and wife and kids complained that they are now half the size, and don't have as much almonds and taste like ice milk. No more HG unless they improve and get the size back. What a rip -off!!!",1.0,1.0,1.0,
66_hd,TT561,2019-08-06,3,Quality of product has dropped,0,0,"What have you done to the vanilla milk chocolate almond bars? Smaller, less chocolate and almonds, and less creamy ice cream. This used to be my favorite bar. Will be looking to switch brands. So disappointed.",3.0,2.0,3.0,Indulgent
66_hd,oldmantravis,2019-12-26,1,The Bar Shrank,0,0,I just bought 2 boxes of the almond bar. The bars are substantially smaller now. I felt like I got scammed. I would have made paid more for the original size bar. I won't buy anymore of your products.,5.0,5.0,5.0,
66_hd,AHRobins,2020-08-16,5,My favorite ice cream,0,0,I love these bars so much that I get very disappointed because they are always sold out at my local store. Is it possible to buy by the case? I want it for wedding favors so 3 to a pack won’t do. HELP!!!,5.0,5.0,5.0,Perfectly Balanced Flavor
66_hd,Noyore2,2020-06-15,5,"Great flavor, crunch, and perfect sweetness.",0,0,"I do not like when something is too sweet. I believe they have very good flavor, the ice cream does not melt right away, the almonds were toasted and delicious. I believe is a great product.",5.0,5.0,5.0,High Quality Ingredients
66_hd,Kawa,2019-02-28,3,Ice cream bar shrunk with less chocolate,0,0,Again the ice cream bar has shrunk but this time the chocolate coating is so thin you can see the ice cream. Why not keep the product the same and raise the price a bit. Not the same taste!,2.0,3.0,3.0,
66_hd,Misty549,2019-11-23,5,FABULOUS FLAVOR!,0,0,I am not a huge ice cream fan but bought these today on a whim. Perfection. Every bite/lick better than the last. I will definitely buy these again! And I will encourage others to buy it!,5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture"
66_hd,Dollie23,2020-09-02,2,It’s ok,0,0,I just bought a box at Costco and while munching on mine I noticed the vanilla part was hard and crunchy instead of creamy and then my son ice cream was creamy. I had to throw mine away,2.0,2.0,1.0,
66_hd,Jay1984,2020-07-11,2,Tastes like frozen ice milk,0,0,"I used to love these ice cream bars but over the past few months I've noticed it's not even like I've cream anymore, it's like frozen, hard milk. Won't be purchasing these ever again.",2.0,2.0,1.0,
66_hd,Encanto70,2019-10-25,2,Drastic smaller,0,0,"We loved the ice cream bars and were willing to live with the price in the past, but now that they are about 1/2 the size but still the same price, we've moved on to other brands.",4.0,3.0,3.0,
66_hd,Edward,2020-05-28,1,Used to be great now the sizes are 40%,0,0,Smaller sizes I have to eat 3 to get same effect as 1 used to be. As people stated quality went down too. Not sure if its true or not but feels like it. Sad. This is an outrage!,2.0,2.0,2.0,
66_hd,James7,2019-08-28,3,Not as good,0,0,"Sadly, the quality of the chocolate almond bar is not as good as the orginal larger size bar. Please look into bringing back a better product. Very disappointed in Haagen Dazs.",3.0,3.0,3.0,
66_hd,Mommyof4,2017-04-25,5,My go to,0,0,I've been scarfing these for like 20yrs now. If only I could get dark chocolate instead of milk chocolate with the almonds and Haagen Daz vanilla ice cream it'd make my life.,4.0,5.0,5.0,
66_hd,Drej1,2020-05-03,5,To die for!,0,0,"I love these ice cream bars. I enjoy the ice cream, chocolate and most of all the crunch of the almonds. They are hard to find and when I do I have to get three boxes.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,Cathy10,2019-05-28,5,EXCELLENT TASTE,0,0,I only eat Haagen-Dazs ice cream when I don't feel like making homemade. I love it. Tastes like homemade. Doesn't leave you feeling bloated like dairy can.,5.0,5.0,5.0,"High Quality Ingredients,Simply Rewarding"
66_hd,Ms eL,2017-07-10,5,Little bits of perfection,0,0,"I love these bars and can't seem to get enough of them. Aside from Haagan Daze Vanilla Bean Ice Cream, these are the tops. Love it, love it, love it. ♥♥♥",5.0,5.0,5.0,
66_hd,CatFish,2019-05-05,5,Worthy of the Fee,0,0,The Best!!... Wish it had more than 3 in the box. ..but it's still a 5 on 3 bars. I will see if there's a change in the bars as other reviews have stated.,5.0,5.0,5.0,
66_hd,rgedu123,2017-07-10,5,"Great flavor, my favorite!",0,0,Absolutely delicious. I eat one every night before I go to bed. Don't feel guilty at all. Love the crispy chocolate and bits of almonds. So refreshing.,5.0,5.0,5.0,
66_hd,Diorama,2020-06-11,1,Rip off,0,0,Every 6 months this ice cream sold in costco becomes smaller and smaller for the same price coming now that I can eat whole ice cream in 10 seconds,1.0,1.0,1.0,
66_hd,Jadabrown721,2020-03-31,2,Different from last time,0,0,These past 2 times my ice cream bars have had little to no almonds in the chocolate if I wanted chocolate bars I would have gotten the regular bars,3.0,2.0,2.0,
66_hd,FelKeys,2020-05-04,5,I just love them!!,0,0,"It was surprising to find all these comments saying negative things, I am sory for your bad experiences, but for me these bars are fantastic",5.0,5.0,5.0,Simply Rewarding
66_hd,soopdeeboop,2020-08-11,1,taste cheap,0,0,"I googled ""Costco Häagen-Dazs bars low quality"" and found this page. Yeah, the ice cream has no taste and the chocolate is super thin.",1.0,1.0,1.0,
66_hd,Almita32,2020-05-06,5,yes! Great tasting!!,0,0,"I’m diabetic, so the size is perfect, I enjoyed it from the first bite to the end!! The best of all not too many carbs.. loved it!!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,ejfans,2019-06-03,3,what happpend?,0,0,So i like it is my favorite but its just gotten smaller overt time and now there super small. And I get the ice cream from Costco.,5.0,5.0,5.0,Creamy Texture
66_hd,Professor B,2020-01-02,1,Not Haagen Dazs quality,0,0,These bars are an embarrassment to the Haagen Daz brand. Their regular ice cream on the other hand continues to be very good.,1.0,1.0,1.0,
66_hd,TheRealCW,2020-06-10,5,Awesome,0,0,I purchased three (3) boxes which includes three (3) bars and I ate all of them in three (3) days. Will buy again tomorrow.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,Jjlarez,2019-11-01,2,Smaller ice cream bar,0,0,Why is the bar so much smaller and same price!? I’ve been buying for years and all of a sudden it changed with no warning.,3.0,4.0,3.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
66_hd,Mr Dazs,2018-05-31,5,Just awesome,0,0,Yummmm....thats all that u feel when u take a bite of this delicious ice cream bar. This bar a day makes u happy everyday.,5.0,5.0,5.0,
66_hd,janemak,2019-11-20,1,"extemely icy, grainy texture of the ice cream",0,0,"ive bought these multiple times but something is off. the ice cream had a icy, sandy texture and was not at all creamy.",2.0,2.0,1.0,High Quality Ingredients
66_hd,LM in TC,2018-08-13,5,Yum!,0,0,Like some of the poor reviews I also bought these at Costco but I love them. These bars are absolutely delicious!,5.0,5.0,5.0,
66_hd,angelina00000,2020-06-12,5,so good,0,0,"i don’t know what you guys are complaining about, but it tastes perfectly fine too me. perfect on a summer day",5.0,5.0,5.0,"Interesting Flavor,Indulgent,Simply Rewarding"
66_hd,Jaybee,2020-05-28,3,Way too small,0,0,It really is the best ice cream bar .. it's just sad to see the original size replaced by a tiny kids size bar,4.0,4.0,4.0,
66_hd,Lynn1234,2019-08-02,2,Texture is off,0,0,"The vanilla ice cream inside was gritty, powdery, not creamy or smoothly at all, also tasted very water down.",2.0,3.0,1.0,
66_hd,RandoNandoz,2017-03-04,5,"Excellent Taste Ice Cream, and great chocolate!",0,0,"The ice cream is very creamy, and has a great vanilla taste! The chocolate's almond and chocolate blend well.",5.0,5.0,5.0,
66_hd,LFTX,2020-04-15,5,Delicious,0,0,"these are a sweet treat! Makes for a tasty dessert I love the almonds, chocolate & taste of the ice cream.",5.0,5.0,5.0,
66_hd,Jackie221,2020-06-29,5,Mind blowing good,0,0,So good it's a crime not to have this vanilla milk flavor in a pint. Please start producing these in pints!,5.0,5.0,5.0,
66_hd,TifaLove85,2019-08-16,5,It's the perfect chocolate ice cream bar with almo,0,0,Omg.. I soooooo love this ice cream bar.. it's my all time favorite sooo freaking good cant get enough,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,Maggiebret,2020-06-24,5,Favorite Ice Cream,0,0,I LOVE these ice cream bars. I wish I could find them in a larger quantity. I can eat these every day.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent"
66_hd,Hjones1612,2020-03-29,5,These are so good!,0,0,I bought these last night and they are so good! They are light and have quality ice cream. Perfecto!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
66_hd,Alexa,2020-04-10,5,My favorite!,0,0,"I don't know what these people are talking about..these bars are, as always, absolute perfection!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,Shorty,2019-02-16,2,Disappointed,0,0,No longer the big thick creamy bar use to be. Had bought some for a BIRTHDAY party what a bummer,2.0,2.0,2.0,Indulgent
66_hd,Cecelia,2020-09-13,1,Awful,0,0,"Bought them from Costco in Manteca, CA
They are awful, taste like ice milk, will not buy again",1.0,1.0,1.0,
66_hd,Zzzz,2020-08-02,5,delicious,0,0,"Delicious, my fave, but vanilla could be richer- is this the same as the original vanilla?",5.0,4.0,5.0,"Indulgent,Creamy Texture"
66_hd,Lauryn,2019-01-09,5,Great ice cream,0,0,"I do really love this ice cream, the almonds are great as well as the vanilla flavor.",5.0,5.0,5.0,
66_hd,Angelina,2017-08-04,5,Yummm,0,0,I love love love this ice cream. Delicious and perfect portion to not feel guilty.,5.0,5.0,5.0,
66_hd,Sharokitty,2020-05-21,5,SO. GOOD.,0,0,"Deez things are de BEST!!! They are really good and the ice cream is well, creamy!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,John33,2019-11-07,5,I love these bars,0,0,These pops taste great. Been eating them since i was a kid and i still love them.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
66_hd,Megg,2020-08-10,5,Best treat ever!!!,0,0,Me and my family love getting these as a treat. We love them every time. So yummy,5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Creamy Texture"
66_hd,Trudels,2020-05-16,3,Good taste,0,0,Average based on previous quality. Much smaller and chocolate is a lot thinner.,1.0,3.0,4.0,Creamy Texture
66_hd,Iced for the moment,2020-04-24,1,Chalky filmy dry taste,0,0,I would give it a 0. I am very disappointed in the change in the icecream,1.0,1.0,1.0,
66_hd,Ritz,2020-06-29,5,Nutty,0,0,I love it It is very hard to find sometimes My cat love a little lick.,5.0,5.0,5.0,Simply Rewarding
66_hd,jackie12,2020-05-17,5,delicious,0,0,it is delicious as any other ice cream.i love it no doubts about it,5.0,4.0,4.0,Perfectly Balanced Flavor
66_hd,Anfkfke,2020-04-26,1,Really?,0,0,The size is smaller that a credit card... I am very disappointed.,1.0,1.0,1.0,
66_hd,jasneer,2019-11-23,5,Tastes incredible,0,0,"If i wanted to i could eat the whole box, they're that good!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent,Creamy Texture,Simply Rewarding"
66_hd,Jessica18,2019-08-01,5,Great tasting,0,0,The almonds and milk chocolate is really good and the flavor,5.0,5.0,5.0,"Interesting Flavor,High Quality Ingredients,Creamy Texture"
66_hd,Ya ya,2020-07-21,5,Love these,0,0,Why can't I find then anymore? Only ice milk which sucks.,5.0,5.0,5.0,Simply Rewarding
66_hd,LeslieV,2020-07-28,5,Amazing!!,0,0,Amazing flavor and overall really tasty. I love it!!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
66_hd,Ooorah,2020-09-02,1,Changed for the worst,0,0,"I used to eat these all the time as a treat with my parents when I was younger. After I got out of the military and haven’t had them in a couple years, I finally convinced my husband to buy them as a treat for us. The first bar was like ice milk instead of the delicious, creamy vanilla ice cream I know it was like. The chocolate was thinner with less almonds, and I know this changed because younger me would always carefully take off the chocolate first then enjoy the ice cream, even after eating it there is a gross filmy texture in my mouth, like the same feelings after eating a super artificially made ice cream, it didn’t hit the spot at all like it used to. I thought maybe it is because it is too cold or whatever, then ate another the next day and got the same unpleasant results. That’s when I knew I wasn’t going crazy and googled this page, and alas, I am not the only one who noticed this. My husband has never had them before and will eat anything so he can have the rest of the box, but until the reviews say they are back to how they used to be, I would rather not buy anything from you guys, cause as much as I enjoy the small carry sized ice cream, I can’t reason myself to indulge in it.
If you guys haven’t changed anything but it isn’t the same, why not change and look into what you guys can do to make it the original?",2.0,1.0,1.0,
67_hd,RaulT,2018-06-18,5,So delicious,7,0,"They definitely need to make these in a bigger size. It's so delicious! It's creamy and rich. The chocolate with almonds is a perfect combination too. It has a good amount of almonds too. When you have chocolate, almonds and vanilla together, you know it has to be good. Simply delicious!",5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Dee76,2018-06-01,4,So small its cute!!,2,0,I tried the Haagen-Dazs vanilla milk chocolate almond...snack size bars and it was actually really good. Snack size...is small and cute! Lol. It definitely hit the spot for SNACK! And it packed a. Whole lot of flavor in the little bars. I didn't want to share these with anyone....almost made me feel like i had a super expensive ....once a year type snack. If you want a small snack and icecream with chocolate to boot....these are perfect.....definitely worth splurging on for yourself!,5.0,5.0,5.0,"Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Milande,2017-07-26,1,Recipe changed,8,1,"This was my favorite ice cream. Key word: was. Unfortunately the recipe has obviously been changed, and lower quality ingredients are being used. Also - corn syrup! The ice cream almost looked like plastic when I first opened the container instead of the delicious creamy goodness that it used to be. It was also way sweeter than it used to be and didn't taste like vanilla - it tasted like marshmallow. Won't be buying this anymore and am off to find a new premium brand that makes ice creams in a traditional way and without gross unnecessary ingredients.",1.0,1.0,1.0,
67_hd,Angry vanilla,2017-09-12,2,What have you done?,3,1,"The last 2 containers of vanilla Swiss almond then I've had, barely had any chocolate covered almonds! Feels like such a waste to spend as much money on a small container of ice cream and be disappointed. I thought it was just me, but it seems the flavor has changed. It also melts quickly and doesn't seem as thick and dense as it used to. I second the previous posters comment that the plus side is that I won't be eating this anymore and saving myself the calories. It's ashame, I've been buying this flavor for over 15 years. 2 stars because that's how I'd rate something disappointing but edible like breyers.",2.0,2.0,2.0,
67_hd,Fatdad,2018-08-15,5,Yummy,10,0,I once weighed 145 pounds… I now weigh 210 pounds thanks to vanilla Swiss almond,5.0,5.0,5.0,
67_hd,Vicky91,2018-06-01,5,Exelente calidad,1,1,"Haagen-Dazs vanilla used to probably be the best ice cream of all time. As a person who normally prefers more complex ice cream (ie brown flavors with mix ins), I was extremely impressed that Haagen Dazs was able to make even vanilla ice cream addicting--you couldn't help but going back for more. It was perfect with pie, fruit, or just on its own. If I had to pick only one ice cream to eat for the rest of my life, it would have been that one. But then, Haagen-Dazs changed its formula. While the ice cream is still good, it's nothing like it used to be. It just tastes so ... commercial now, like all the other lower quality vanillas out there. I have a sneaking suspicion this may be related to the increased price of vanilla. In any case, I hope H-D goes back to the old formula, or at least sells both options.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Creamy Texture,Simply Rewarding"
67_hd,Pauly,2020-07-16,3,False advertised,1,0,I just bought my wife a pint of swiss almond and opened up the ice cream and it was vanilla ice cream only no almonds at all we love this ice cream and are extremely disappointed with the out come of our sweet treat tonight,5.0,1.0,5.0,
67_hd,Daveoutten,2018-06-03,5,The Best Ice Cream ever made,2,0,"Häagen-Dazs makes the best ice cream in the world in my opinion. Every flavor I try becomes my immediate new favorite and I'm instantly hooked.
I eat ice cream almost daily, every evening and Häagen-Dazs is what I like to eat.
I've tried almost all of there flavors but my new personnel favorite is the Vanilla Swiss Almond.
It is simply delicious. Silky smooth ice cram with tasty Almonds combines for a treat that I can not get enough of.
I feel like a kid who wants ice cream for every meal.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,nglgrl2005,2018-06-03,5,Love the almonds dipped in chocolate,2,0,"I don't often treat myself to ice cream but when I do I tend to gravitate towards the more decadent brands like Haagen-dazs. I love the creamy, natural vanilla flavor of their Vanilla Swiss Almond and the almonds dipped in rich chocolate were the bomb. I usually go for ice cream that contains nuts, fruits or chips and this one is definitely my new favorite. The only drawback I have found is that this flavor tends to be a little more difficult to find but well worth the effort for sure.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Summer,2020-06-02,1,"So disappointed, Why change the formula?",0,0,"I have loved your ice cream since I was a kid. My favorite was Swiss chocolate Almond which you don't make anymore. I opted for Vanilla Swiss Almond. Now you've changed the recipe and the almonds are barely in the ice cream its mainly chips of chocolate. Plus the vanilla formula changed too. It used to be melt in your mouth but now it has that gooey taste like the cheaper brands I sooo don't like. I can deal with it but please boost the nuts back. The label is so misleading. It show big almonds which it should show crumbs of Almonds.I don't mind paying for good ice cream, so put it back like it was!!!",4.0,2.0,2.0,"Perfectly Balanced Flavor,Interesting Flavor,Indulgent"
67_hd,FigTart,2018-05-27,1,"Why did you mess with perfection, Haagen-Dazs?",2,0,"This used to be my favorite ice cream for years, but it hadn’t been in stock recently at my grocery store. When I saw it today, I noticed the picture had changed, but I snatched it up, and the first bite instantly told me they had also changed the formula. The chocolate flavor is off and there is now a distinct chemical aftertaste. What a disappointment! Haagen-Dazs, please bring back the original formulation of this once-superb ice cream!",1.0,3.0,4.0,
67_hd,Regular Joe Foodie Show,2020-04-24,5,Amazing Ice Cream,0,0,This is the most delicious vanilla ice cream. That with the chocolate covered almonds makes for an amazing combination. The real all natural ingredients allows for some who is lactose intolerant like me to enjoy real ice cream and that makes is worth every penny.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent"
67_hd,Steph03,2019-03-05,1,Miss the old formula,2,0,please stop using corn syrup in your recipe as it messes up the taste of the icecream. im really disappointed with the taste of it lately and the last few cartons barely had any almonds. oo,1.0,1.0,2.0,
67_hd,JohnP,2019-10-02,4,Please comeback,1,0,"We used to have this flavour in the UK years ago, it’s my all time favourite. Now I have to wait until I come to the States to satisfy my craving. Unless you can invent a way to ship to me I think you should comeback soon. It’s the subtlety that makes it so good.",4.0,4.0,4.0,
67_hd,AWoo,2018-07-03,5,Super Creamy and Delicious!,0,0,"I used to work for another famous ice cream store, and folks would ask me what sets them apart from other ice creams. It's the ""super premium"" kind, meaning there is less air in the whipping process, which creates less ice and more creaminess. Haagen Dazs falls in this category of ice cream, and this pint tested true to that claim. This flavor was delicious! I love a smooth vanilla flavor with something in it for texture, and this fit the bill perfectly. Would definitely buy it again.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture,Simply Rewarding"
67_hd,Carrie1214,2018-06-04,5,The best ice cream ever!!!,0,0,Today was my first time trying vanilla Swiss almond ice cream from Haagen Dazs and I don’t know what I have been waiting for. The vanilla ice cream was rich and decadent yet o so creamy and the best vanilla flavor I have ever had the chocolate covered almonds Had just the right amount of chocolate and still had there crunchyness . I love that all the ingredients tasted so fresh like there made with premium ingredients . It’s indulgent and so yummy . My new go to ice cream,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,Deb126,2018-06-02,4,Vanilla Swiss almond ice cream,0,0,"Usually I don’t buy Haagen Dazs ice cream, but I will now! The vanilla Swiss almond ice cream was very yummy! It has chocolate covered almonds throughout the vanilla. It’s like finding a treasure every time you get one. I only wish there were more almonds in the ice cream. It was very rich and creamy. I was only going to have a few bites, but the hunt for the almonds left me eating the whole thing!!! Very delicious!",4.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
67_hd,kl12,2017-06-25,1,Very different from the previous version,0,0,"We used to love this ice cream. This was basically the only ice cream I ate for many years. But a few months ago, the packaging and the recipe changed. The new version tastes like sugary vanilla flavored whipped cream -- not even close to the old version, which tasted like real vanilla ice cream. The upside for me is that I won't be buying this ice cream any more, so I'll be eating a little more healthy.",1.0,1.0,1.0,
67_hd,Mike in Vegas,2018-08-10,1,No where close to as good as it used to be!,0,0,"Such a disappointment,used to be nothing but vanilla ice cream and chocolate covered almonds.Now its that but they're to cheap to do just that.Had to add just chocolate mixed in with the chocolate covered almonds.Obviously so that don't have to use as many almonds.In addition to the fact that instead of being ""above board"" and just raising the price slightly,its now smaller at 14oz instead of a pint.",1.0,1.0,1.0,
67_hd,Katrinna,2019-02-07,5,My favorite!,0,0,"When I crave ice cream, I always check first if they have this flavor in any store. If I don’t see it, I get the green tea, mango or the pistachio. Your ice cream is the best! It doesn’t give me stomach problems. I stop buying Ben and Jerry’s for a long time. Their flavors are junk and the cream they put always make me gag! Thanks for being simple, classy and delicious!",5.0,5.0,5.0,High Quality Ingredients
67_hd,Cooker Rae,2018-02-08,1,My Favorite Ice Cream is Ruined,0,0,"We purchased a pint last week in Hawaii and it tasted funny. I thought it might be a humidity/heat thing. Came back to Colorado and bought another pint... same problem. Started googling for answers and here I can join the others who say we can taste the corn syrup and you have ruined this ice cream! Two strikes you're out, won't buy it again after years of loving it.",1.0,1.0,1.0,
67_hd,Freerydrr,2018-01-31,2,Former.. Favorite,0,0,Vanilla Haagen Dazs had always been my favorite. If I had an exceptional apple pie that I wanted to pair with the best ala mode I could buy it would be Haagen dazs. That was before they decided to substitute corn syrup in place of sugar for a portion of their recipe. Sad.. The good thing is my health will probably benefit from the cessation of Late night 7-11 runs.,3.0,2.0,4.0,
67_hd,Pirate Press,2019-01-10,5,Love This Stuff!!!!,0,0,"I've been eating the Vanilla Swiss Almond flavor since 1986 when I read that it was Don Johnson's (of Miami Vice fame) favorite. I decided to try it and have loved it ever since. I've eaten all the other fancy brands such as Ben & Jerry's, Breyer's, Baskin Robbins, etc. but nothing satisfies my Saturday night sweet tooth like eating a pint of Vanilla Swiss Almond!",5.0,5.0,5.0,
67_hd,Ruth,2018-02-07,1,what did they do to this?,0,0,"What happened to the deep vanilla flavor and the super creaminess of the ice cream? Something has changed and it is not for the better. It even leaves a slightly sour milk aftertaste. This ice cream is no longer premium, but, of course, the price still is. I've been enjoying Vanilla Swiss Almond for over two decades and now I won't be buying it any longer.",1.0,1.0,1.0,
