key,author,date,stars,title,helpful_yes,helpful_no,text
37_talenti,Pinkbarbie23,2020-02-29,5,Insane Deliciousness,0.0,0.0,"This is without a doubt my favorite of the Talenti flavors! It is so flavorful and refreshing. I think Talenti does better with the fruit flavors and when they do a single flavor. I say that because any of their mixed flavors contain very little mixed things in them such as cookie dough, fudge, chips etc and the ice cream in them are usually lack luster, but this one is amazing! So sweet and tart. Perfect balance!"
37_talenti,Aubri,2019-09-14,5,Must have!!!,0.0,0.0,"Currently watching tv and have almost eating the entire pint without even realizing it. I bought this sorbetto after seeing the beautiful packaging swimming around on the internet. I chose the Roman raspberry flavor because of the beautiful color and i love fruity anything. Delicious fresh taste! It’s so smooth and not icy. I just realized it’s dairy free and Talenti is a vegan, gluten free company. I’m in love."
37_talenti,Fourleaf13,2020-03-06,5,Smooth,0.0,0.0,"I was really craving some kind of fruit or berry sorbet when I bought this. I don't eat sweets that much so this was a lot for me. When I tried it the first time I really liked it but it really got better for me every time I ate it which is extremely rare for me. More than anything I love the texture, it really smooth. For me the only thing is I tend to get tired of how sweet of it but it is amazing over all."
37_talenti,ozlem,2016-03-14,5,Great flavor,2.0,2.0,"I simply love this, please add more vegan flavors."
37_talenti,bristephens19,2017-04-20,5,First timer but blown away!,0.0,0.0,"This is the first thing I've ever tried from Talenti, and I kid you not, I've been looking for ways to give a review on this stuff because I'm so in love with it!! I want to tell everyone to try it!!! I feel like I'm eating liquid raspberries that are the perfect amount of sweetness and tartness. Thank you so so so so so much for creating this flavor... Definitely obsessed!"
37_talenti,DaisyGirl,2016-12-12,5,Stumbled Upon,0.0,0.0,"This is so amazing. The flavor is rich with raspberry, and the slight tartness of lemon makes it sublime. I stumbled upon it at the grocery store and needless to say you've got a new fan. After a couple of days and a couple of servings I thought I should check the calorie count. Very pleasantly surprised! So glad I gave it a try. It is my new go-to splurge."
37_talenti,NattyK,2017-08-18,4,What I've been missing!,0.0,0.0,"I have been trying to find something similar to the delicious Rasberry ice cups that we had in elementary school. This is the closest thing to it and it is so delicious! The only thing that I would change is the tartness. If it was toned down just a teeny bit then it would be perfect! Other than that, it's SO good and refreshing! Tastes just like raspberries-yum!"
37_talenti,Savvy_13,2019-08-12,5,World's best Rasberry Sorbetto,0.0,0.0,"Idk how I lived without this in my life as long as I did. I eat 1 almost every night. Not is the flavor 100% on spot, but it also has this amazing soft, light texture! I know it's dairy free but it almost has a creamy texture even too. If you've never tried it, you're doing yourself a disservice and you need to go buy yourself some RIGHT NOW!!"
37_talenti,MissNYWF,2016-05-26,1,Bitter as they come!,10.0,66.0,"I was shocked when I tasted how sour and bitter this tasted. I wonder if this was intended, or maybe a bad batch. Not sure I want to try it again to find out. Disappointed!!"
37_talenti,Jparker69,2020-03-21,5,Awesome !,0.0,0.0,I'm a vegan and I have never tried this stuff yet until a 5 min ago lol I was amazed at the taste and how good both flavors of the raspberry and lemon go well together . I also have the Alphonso Mango Sorbetto so i will be trying when I finally finish this Roman Raspberry Sorbetto. Thank you for making such a delightful treat !!!
37_talenti,ki3ra,2020-04-02,5,Mmmmm Delicioso,0.0,1.0,"I work at a grocery store and for some reason when all of the other flavors were sold out, this one still had plenty left. So one day i grabbed it and it was really good! Its tangy and sweet and since its dairy free it didn't upset my stomach! i wish they had a chocolate raspberry flavor too, that would take it to another level!"
37_talenti,wolfhorse,2020-03-05,5,"The BEST raspberry dish I’ve eaten, hands down!",0.0,0.0,"I’ve tried making my own sorbetto (vegan, as this is). I’ve eaten other raspberry sorbets and sorbettos: nothing came close! Smooth, rich texture, overflowing with the taste of fresh raspberries—with a hint of lemon for perfect zip! I hope this is the only sorbetto I eat from now on. Truly incredible! You’ll love it, too!"
37_talenti,MB2019,2019-11-21,4,"Very tasty, nice and tart.",0.0,0.0,"This flavor got giant thumbs up from the grown-ups in the family and less so from the kids. The adults loved the tartness and the strong raspberry flavor and were impressed that it was not an overly-sweet kids sherbet copy. Please keep it this way, the flavor pops and adding more sugar would hurt it."
37_talenti,Bethany23,2019-05-22,1,No thanks,0.0,12.0,It taste like straight up lipstick. I love all the other flavors they have for gelato but I’m lactose intolerant so I’m trying to eat dairy free. My sister got my this and I’ll probs still eat it because I feel bad but not a good flavor. Doesn’t taste like raspberries more like old lady lipstick.
37_talenti,Shelly33,2019-08-22,5,Smooth and creamy,0.0,0.0,I thought I knew what I was in for when I bought a container of the Roman Raspberry Sorbetto but I was in for a surprise. The flavor is rich the texture creamy and sooo raspberry. Yummy. What a great product. Based on this I will definitely be trying other flavors by Talenti.
37_talenti,Eve2,2018-03-08,2,Raspberry talent!,1.0,11.0,"The Raspberry is my favorite Telanti gelato/ sorbet brand ever! I buy it just about every day and 1 jar just won't do I have to eat at least 2 at a time. I wish they'd make bigger sizes but it's really soft, smoothe & creamy it's delicious!"
37_talenti,cin2018,2019-05-22,1,Think I got one from a bad batch,0.0,10.0,"I was really excited for this flavor because I'm into tart berries but there is an appalling aftertaste that lingers after eating a spoonful. It's almost like a chemical/plastic aftertaste and it detracts from any of the good initial flavors from the sorbetto.
Thanks for letting us know! We are so sorry to hear about this experience. Factors that may have contributed to this taste include temperature and storage conditions or a slight variation in the mix and measure in the ingredients. Please reach out to us at consumer.services@unilever.com so we may gather some additional details."
37_talenti,Showmespfld,2019-09-15,5,Raspberry delight!,0.0,0.0,"Raspberries are my favorite berry hands down. This tastes like summer berries fresh from the vine, seedless and frozen. For my dairy-free friends, this one is for you too! Another absolute winner in my book. Please don't ever stop making this flavor!"
37_talenti,molly071,2020-05-29,5,Soo Smooth,0.0,0.0,"This sorbetto is super smooth and not as dence as ice cream so it is perfect for desert or even a snack. The color is super bright and the flavor is tart with some sweetness.
Delish!"
37_talenti,Saraz,2020-02-15,5,My favorite sorbet,0.0,0.0,"This is my favorite sorbet on the market. So rich and full of flavor. I wish Talenti would make a few more sorbet flavors -- maybe Meyer lemon, blood orange, etc. Gourmet sorbets are a great way to keep that saturated fat down without pain."
37_talenti,LaylaWill,2020-03-04,5,Smoooottthhhhh like butter,0.0,0.0,"I don’t have to sit here and chip away at this!! This is remarkable!! For someone who doesn’t like raspberries like that I’m loving it, not too tart but not too sweet. And even when I re-freeze it ITS STILL SMOOTH. It’s worth buying PERIODT"
37_talenti,Steve53,2019-05-24,5,Incredible Flavor!,0.0,0.0,"Just an outstanding product, made with a minimum of ingredients-the only type I consume. Mix it with a natural vanilla bean ice cream, and you’ll be in heaven! A double plus for me, it exactly matches the colors of my college alma mater!"
37_talenti,Glenno,2020-07-24,1,Best available on Earth!,1.0,3.0,"Finally, I found a great raspberry flavor to remind me of childhood!"
37_talenti,Beastmaster1987,2019-09-10,5,Incredible Raspberry ok,0.0,0.0,"This my favorite ice cold flavor and hands down my favorite dessert. I have used this to.make smoothies and their is no comparisoctoother sorbets. Do not shortchange yourselves and pass this one by, it's unforgettable."
37_talenti,Natural taste,2020-09-01,1,Strange aftertaste,0.0,0.0,"I had to check the ingredient list to see if there were artificial sweeteners or flavors (which I do not tolerate) but there are none. Would not buy again --should be a fruity aftertaste, not what I experienced."
37_talenti,Kattybey22,2020-02-05,5,The sorbetto I’ll drive to three stores.,0.0,0.0,This is absolutely the best raspberry sorbetto I’ve ever had. So tart and fresh. I will truly be devastated if it ever goes away. Going to start buying cases of this if the stores near me don’t stop running out.
37_talenti,MelissaB,2017-11-27,5,Amazing!!!,0.0,0.0,This is simply amazing!! I’ve never had a sorbetto with so much flavor!! I bought this on a whim. I love raspberry flavor desserts. This one blew away my expectations. I only wish it came in a bigger size!
37_talenti,Daspit2013,2016-04-11,5,Simply Splendid,0.0,1.0,I absolutely love the flavor and freshness of this sorbetto! It takes me back to the fresh flavors I found in sorbet abroad that is so difficult to get here in the States. Definitely a new favorite!
37_talenti,Gato75,2018-05-18,5,"OMG! I’m vegan, totally worth the price❤️",0.0,0.0,"Love your vegan flavors!!! Well worth the price, I’m glad I decided to purchase while it was on sale... Alphonso Mango was my 1st love, now I’m addicted to Roman Raspberry... bitter but just right."
37_talenti,Lauren94513,2016-06-19,5,So delicious!!,0.0,0.0,"The best sorbet I've found! Super fruity but not overly sweet. The lemon keeps it tasting fresh and makes you want to eat every last bite. A great treat without the guilt. I love it, simply great."
37_talenti,elle r,2020-02-27,5,PERFECTO....,0.0,0.0,"A little tart...aka a touch of lemon, a lot of sweet, bush ripe raspberries, and the perfect texture, make this the most awesome Sorbett.....I love it, half now, and half later, if I can wait!!!"
37_talenti,Lewly,2018-01-14,4,Tart & sweet,0.0,0.0,4 of us split this and it was the perfect amount. It was tart and sweet. About 1/4 at a time is all you need to hit the spot. A bit tart to me but others that were splitting said perfectly tart.
37_talenti,,2019-01-29,5,This sorbetto changed my life,0.0,0.0,Thank you for creating such an amazing product. I cry every time I get this and my tastebuds explode with happiness with every bite. It tastes fresh and perfectly tart and I just LOVE it so much
37_talenti,Breia,2020-05-31,5,Its AMAZING!,0.0,1.0,"i just became vegan 2 months ago and this is b far the best sweet vegan thing i've had so far. since talenti is quite expensive i have made Roman Raspberry talenti but homemade!
100% RECOMMEND"
37_talenti,FLMRS,2019-09-03,5,I bought every single one at publix,0.0,0.0,My wife literally got angry we did not have anymore. She eats a whole pint by herself in one sitting and is a tiny little thing. We are both lactose intolerant and this is perfect for us!
37_talenti,Kathy3rd,2019-11-15,5,Absolutely scrumptious!!,0.0,0.0,"I have been in the process of losing weight and this is my treat when I stick to my diet. It is refreshing, delicious and satisfies the “reward” treat without guilt. Absolutely love it!"
37_talenti,kfoster23,2016-03-14,5,So delicious!,0.0,3.0,I love this sorbet!! Every time that I get it I can't make it last more than two days!! It makes me so happy to have something good to eat after finding out that I'm lactose intolerant.
37_talenti,Tn3nc79,2019-06-24,5,LOVE IT....but Harder To Find Lately!,0.0,0.0,Love the Raspberry Dairy Free Sorbetto!!! A Great Dessert for anyone who Can’t have Dairy or Limited Amounts! Also I use it as a “Mixer” for Homemade Margaritas - Or “Tequila Slushies!”
37_talenti,JenM,2018-05-03,5,OH MY WOW,0.0,0.0,This is the best frozen dessert I’ve ever had. Thank you Talenti! I’ve been gluten and dairy free for 6 years and this is the closest thing I’ve had to ice cream and it’s even better.
37_talenti,Chick,2019-04-18,1,This is not it,0.0,9.0,"This really taste bad.
I’m so mad I wasted 10$ bucks on this. The regular ice cream you guys make are delicious but I’ve gone vegan and I tried this one and omg was I disappointed"
37_talenti,gabby0804,2020-07-08,5,love it ❤️,0.0,0.0,I absolutely love this recipe its so refreshing and the taste is just so crisp feels like a summer vacation in a little cup ughhh I absolutely love it well done Talenti well down
37_talenti,Deanj91,2019-08-01,5,Omg so good,0.0,0.0,So i thought well im going on a diet ill try it why not its vegan right well this was the best treat to myself in almost 5 years i will forever buy this as long as i can find it
37_talenti,Lexi_Eff,2017-04-24,5,The BEST!,0.0,0.0,"This stuff is to die for. I like my sweet treats to be tart and this fits the bill PERFECTLY. It is just phenomenal. It is my go to treat, especially in the summertime!"
37_talenti,Megankeefer,2017-07-14,4,Awesome!!,0.0,0.0,I love this it reminds me of the gelatos you get down at Disney but it is kind of sour but I love it I also love putting chocolate chips in it or chocolate syrup!!
37_talenti,Victorlbz,2017-06-01,5,Love the flavor and the color,0.0,0.0,"The first time I tried my first scoop of this ice cream I was transported to a whole new world of taste buds I didn't even know I had, it was love at first taste!"
37_talenti,AKLiberal,2020-02-24,5,Snap!,0.0,0.0,"I love Roman Raspberry. As sorbet, it contains no milk and has a pleasant snap of freshness. It takes extreme effort on my part not to eat a pint at a sitting!"
37_talenti,Bunny123,2019-05-14,5,Talenti is my favorite Brand!,0.0,0.0,"Roman Raspberry is my favorite then Lemon Bar, Vanilla Blueberry Crumble, Raspberry Cheescake, Mint Chocolate, Black Raspberry. Please keep them all. Love them"
37_talenti,Becki,2019-11-17,5,The Best!,0.0,0.0,Going through cancer treatment my tastes have gone through changes. I am so happy to know Roman Raspberry still tastes wonderful! Thank you for making it!!!
37_talenti,Shelbs,2019-08-29,5,I’m addicted!,0.0,0.0,My husband and I cannot get enough of this stuff. It is the perfect cold sweet treat. Please start adding more flavors! Strawberry kiwi would be a delight!
37_talenti,netnet,2019-07-04,5,Favorite fruit,0.0,0.0,I am in love! Ice cream w dairy usually gets frost bite and it’s super hard to scoop. With this one it’s super easy to scoop! Plus it’s my favorite fruit!!
37_talenti,Sisi,2019-12-05,5,The Best,0.0,0.0,"This is the best alternative to ice cream. I don't feel guilty after eating and its always running out in stores so when I see it, i Buy all of them."
37_talenti,Leelee2,2018-01-22,5,My new obsession,0.0,0.0,I love this raspberry sorbetto. It tastes amazing. I literally buy it three times a week because I can’t get enough. I wish I had a lifetime supply.
37_talenti,Modest Mom,2020-06-04,5,Amazeballs‼,0.0,1.0,"Oh my goodness!!! Soooooo goooood!!! I am a mom of a child, 9, who is ASD. He tried it for the first time!!!! He said, Raspberry!!!!! Happy Mom!!!!@"
37_talenti,Honeygirl,2019-09-19,5,sooo goooooddddd,0.0,0.0,"i love it! kinda speechless, i dont like raseberry but i do now only this way. would love to see a rainbow or different layers of sorbetto!!!"
37_talenti,Belladame,2017-03-01,5,Love it,0.0,0.0,Roman raspberry is so very delicious you get full flavor in every bite is like heaven melts in your mouth flavor like no other my favorite
37_talenti,erinbug,2019-09-03,5,MY FAV THING EVER,0.0,0.0,I bought this once for myself as a treat to see if i would like it and was 0% dissapointed. Absolutley amazing and my new guilty pleasure.
37_talenti,Mela27,2016-03-23,5,mmmmmmmmmmmm,0.0,1.0,"alone it was really tangy at first taste, but we put it atop a gluten free brownie.....it was to die for. All 3 kids licked their plates."
37_talenti,hannahkm,2017-01-22,5,Perfect for lactose-intolerance!,0.0,0.0,"As someone with lactose-intolerance, this sorbet was a godsend. It has a fantastic and tangy flavor that I just want more and more of!"
37_talenti,Cklemick,2020-04-24,5,Great taste!,0.0,0.0,One of my favorite flavors! Since trying Talenti icecream- I havent gone back to regular icecream. All of their flavors are amazing!
37_talenti,Raspberry 14,2019-08-13,5,Exceptional,0.0,0.0,I was looking for a sorbet with simple ingredients and I came across this. It is absolutely delicious and I love it. Will buy again.
37_talenti,Mickeymoos,2019-09-09,5,Favorite,0.0,0.0,This is my absolute favorite of all your products. I have 2 in my freezer right now and going to eat one tonight for my Birthday.
37_talenti,1Treehugger,2018-05-30,5,Intense and amazing,0.0,0.0,"Extremely smooth, sweet and tangy. So tasty and leaves you wanting more. 4 servings per container, more like 2! Sooo yummy!!!"
37_talenti,Ccarlisle,2016-09-08,5,Love!,0.0,0.0,Love ! I've been wanting to try this for some time now and I'm so glad I did ! I ate the whole pint and I have no regrets .
37_talenti,Meaa,2020-05-18,2,Too tart for me,0.0,1.0,Tartness is 3.5/5. I would prefer 2/5 max. Mango is phenomenal though and straw hibiscus is a 3.5 (mild taste)
37_talenti,Jera,2019-12-01,5,Delicious! !!,0.0,0.0,"Just discovered raspberry and mango sorbets. The teast is amazing. Juicy, fruity!
Fruit lovers must try."
37_talenti,dlcalbaugh,2019-10-12,5,Luxury in a jar,0.0,0.0,This is by far the most luxurious treat I have ever had. It is smooth and so fruity. Absolutely delicious!
37_talenti,Dgarl,2019-07-30,5,Excellent,0.0,0.0,"By far the best I have ever tasted.only issue I have is the local Food Lion and Kroger o longer stock it.
Thanks for leaving a review of our Talenti Roman Raspberry Sorbetto -- we're so glad to hear you love this product as much as we do! For assistance in locating this product in your area, feel free to reach out to our Consumer Services team directly at consumer.services@unilever.com. We look forward to your email!"
37_talenti,Kparker77,2019-09-03,5,Oh my goodness,0.0,0.0,"Blew my tastebuds out of my mouth! So tart and sweet! I’m Lactose intolerant, this is my “ice cream”!"
37_talenti,Tess,2019-03-21,5,Better than Ben and Jerry's!,0.0,0.0,New favorite! Not overly sweet with a surprisingly silky texture. Goes really well with Earl Grey tea
37_talenti,Summer,2018-03-16,5,Addictive,0.0,0.0,I love this ice cream! The taste is so natural & is the best when you’re craving something sweet!
37_talenti,JLDW,2019-08-18,5,Spectacular features!!,0.0,0.0,"Love this, could eat it anytime. I usually get mines at Walmart, but I have not seen it lately."
37_talenti,sheep1012,2016-11-29,5,"heart eyes, baby",0.0,0.0,"tart, sweet, and with vitamin c for an excuse to eat it by myself straight from the pint. lol"
37_talenti,smitty,2019-11-08,4,Berry good ;),0.0,0.0,Like a bowl of raspberries. Very refreshing. Hard not to have the entire pint in one sitting!
37_talenti,DawnofDayz,2018-05-25,5,Perfection,0.0,0.0,This is the best sorbet I've ever tasted. I love fruit flavors and this raspberry is sublime.
37_talenti,,2018-03-27,5,Sinfully delish!,0.0,0.0,Omg..this is so good...I love it with freshly whipped cream on top...delightful experience!
37_talenti,Angmoe3,2020-08-10,4,Pretty good,0.0,0.0,Would have given it 5 stars but a bit tart for my taste just allowed me to eat it slower.
37_talenti,catgirl72,2016-05-25,5,THIS IS THE BEST THING EVER!!!!!!!!!!!!,0.0,0.0,I love this Sorbetto. it is so so so good! the rasberry flavor is so strong and delish!
37_talenti,MORGmaster,2016-10-27,5,Best Ever!!!!!,0.0,0.0,I love this sorbet with a passion!!! I could eat this everyday of my life!!! Amazing!
37_talenti,me12,2016-04-13,5,good,0.0,0.0,I love this flavor im not as big of a fan towards the mango but this ones amazing!!
37_talenti,Momma Lucas,2019-08-12,5,Delicious ❤️,0.0,0.0,Absolutely love this dairy-free option for a frozen treat. Super raspberry flavor.
37_talenti,pinkgalactica,2019-10-14,5,Amazing!,0.0,0.0,The taste. The texture. One of the best. I’ll definitely be trying more flavors!
37_talenti,cuhntriboy7t5,2019-05-22,5,Great Taste!,0.0,0.0,"Excellent taste and after taste, Just like eating real raspberries flavor wise."
37_talenti,Steve,2017-10-10,5,Awesome raspberry flavor......,0.0,0.0,Tasted like I was eating fresh raspberries. Nice and tart with a hint of lemon.
37_talenti,Amy802,2019-06-01,5,FANTASTIC,0.0,0.0,This is the best raspberry anything I’ve ever had! I love the extra tartness.
37_talenti,G_money96,2019-04-23,4,Tart n' sweet,0.0,0.0,It was a bit too much on the tart side for my taste but it was still good.
37_talenti,,2019-03-10,5,Raspberry Roman sornado,0.0,0.0,"I tried the raspberry sorbetto at the trade show and it was good , creamy"
37_talenti,jm127,2019-12-11,5,Light and delicious!,0.0,0.0,It's delicious and tastes like it's made from high quality ingredients :)
37_talenti,Jackyboy27,2020-06-25,5,Super yummy,0.0,0.0,"I love the smoothie texture and amazing taste, as well as the aftertaste."
37_talenti,BOOLIN,2020-04-21,5,SHMACK LIKE A MF,0.0,0.0,This shii is so mf goood ouuuuu. Making my taste buds feel right n shii
37_talenti,Lexpup,2016-05-15,5,Absolute perfection,0.0,0.0,Intense but not overly-sour raspberry flavor. Absolutely my favorite!
37_talenti,katieee,2020-06-18,5,yum,0.0,0.0,Very tart but just a perfect combination of sweet and sour. Delicious
37_talenti,Afoof,2019-12-13,5,Absolutely love,0.0,0.0,I love this one so much it taste so nice and it's such great quality
37_talenti,Stephanie0055,2020-08-11,5,Great taste,0.0,0.0,It had a rich flavor. It melted in my mouth. It tasted so delicious.
37_talenti,Sorbetto Sally,2016-01-17,5,Delicious!,0.0,0.0,I was blown away by the flavor and texture. It's my new favorite.
37_talenti,Geneo,2019-03-10,5,Packed with lots of flavor!,0.0,0.0,Love the raspberry gelato! So yummy! I could eat it every day!
37_talenti,Tj56,2020-07-24,5,My fave!,0.0,0.0,This product is my favorite. I make Raspberry Bellinis with it!
37_talenti,JJplane,2016-08-17,5,Super good texture and flavor,0.0,0.0,It was very soft and smooth and delicious with raspberry chunks
37_talenti,Jburks,2018-02-18,5,AMAZING,0.0,0.0,I love this flavor. It has a great texture and not to sweet.
37_talenti,SorbettoQueen,2019-12-18,5,Amazing,0.0,0.0,"This taste like heaven I’m obsessed, this is my fav flavor"
37_talenti,Myra,2019-03-09,5,Yum!,0.0,0.0,The best gelato I’ve ever had. Seriously delicious!
37_talenti,Lora101,2019-02-15,5,AMAZING!!!:),0.0,0.0,THIS IS THE BEST ICE CREAM I HAVE EVER EATEN!!!!!!
38_talenti,llj9619,2019-06-22,4,Wow!,6.0,0.0,I’m always browsing my grocery store’s ice cream section to see if they’ve brought in new flavors of Talenti and finally came across their Talenti Gelato Layers. I ate the whole jar in one sitting! I just wish there was more Dulce de Leche.
38_talenti,Vivian,2019-08-07,5,So delish,5.0,0.0,Tried the salted caramel truffles...omg so delishious. Will defenitely try all the flavors
38_talenti,I Scream For Ice Cream,2019-04-20,5,CRACK,58.0,1.0,"Be careful with this one! It's so delicious, one pint is usually not enough...ok, at least not for me, anyway. I have eaten a pint and before I knew it, I had completely finished it. At 370 calories per 1/4 cup, yeah, no....I can't partake in this sumptuous, delectable delight too often. The flavors and layers marry perfectly! It's a match made in gelato heaven but will shoot your diet to heck! LOL It is certainly wonderful! NEVER STOP MAKING THIS ONE!"
38_talenti,Amy B,2019-11-14,3,Where are the layers?,3.0,0.0,"I first tried this layers flavor in May 2019 and was very impressed. Fast forward to August and it seems a lot of the ingredients are lacking. As you can see from the picture, the middle of the container has very little, if any, of the cookies, dulce de leche, or truffles. Those ingredients are mainly distributed around the edges for good presentation. Talenti, please bring back true layers. Thanks!
Thanks for sharing a review of our Talenti Layers Salted Caramel Truffle Gelato! We're disappointed to learn that you received our product in this condition. Please reach out to us directly via email at consumer.services@unilever.com, as our Consumer Services team would like a chance to hear more about your experience with our gelato. We look forward to your message!"
38_talenti,Mamashark,2019-05-12,5,We’ve eaten five of these in four days.,7.0,0.0,"I can’t belive we’ve eaten so many of these. We blame Talenti and all the ice cream sales at our local stores. I wasn’t much of an ice cream person until I had this flavor. My husband on the other hand... This flavor is sooo good. I hope Talenti will pair this salted caramel with cheesecake, duche de leche and the graham cracker crumbles - no chocolate. That would be soooooo amazing. I know because I’ve eaten the salted caramel and the black raspberry cheesecake together. I’m not ashamed."
38_talenti,Momof4,2019-05-04,5,Addictive,9.0,1.0,"I wouldn’t just recommend this to a friend but to anyone who needs to hide away from reality for a short amount of time to enjoy life without negativity surrounding. It’s just you and your non judgmental Gelato. Boss, spouse or kids giving you a fit? This is the perfect solution to help cool you off as you hide in a undisclosed location. My only warning is how addicting it is and if you don’t like to share, hide it in a vegetable freezer bag."
38_talenti,Salted Carmel Crunch,2019-05-27,3,The Cookie crunch was awesome,7.0,6.0,I loved everything except the vanilla for some reason
38_talenti,Charmedhour,2019-08-19,1,Illusion of layers,7.0,0.0,Disappointed the 'layers' only run along the outer edge of the ice cream as an attempt to create the illusion you're getting something that in fact you're not. It's just a container of ice cream.
38_talenti,Wetaya123,2019-04-19,3,Could be better,39.0,23.0,"Love the idea of gelato with toppings. My dream come true! However, eating through it the first few layers are great with the first layer of gelato and the cookies and dulce de leche, but then you hit the vanilla and it’s like, meh. And you have to get through the vanilla to get to the other toppings! To make it better, add more dulce de leche and cookies to mix in with vanilla, or make the next layer of gelato a good flavor."
38_talenti,Madison,2019-08-04,5,So tasty!,7.0,0.0,Love the layers concept!! It’s such a fun new twist on the gelato that I already loved.
38_talenti,Jessicark,2019-06-18,1,Fake layers,9.0,2.0,"The gelato layers ice cream was not actually layered. The layers were visible only on the outside. The middle (90 percent of the container) has only ice cream and none of the layered ingredients stated on the container.
We appreciate you taking the time to write us - we're sorry to hear of your experience with our layers. We'd like to gather some additional information so feel free to email us directly at consumer.services@unilever.com."
38_talenti,Murica,2019-03-09,5,OMG,6.0,1.0,"What’s not to like, gelato later good, cookie layer good"
38_talenti,Lexx,2020-04-01,4,Mmmmm!,0.0,0.0,I was wanting caramel cookie crunch and unfortunately Walmart didn’t have it so this was the next best thing and it’s probably now my favorite! I agree with another reviewer that there should be alil more caramel with the vanilla or at least more caramel truffles but other than that all the layers were delicious!
38_talenti,LeslieL,2019-06-17,5,I went to heaven!!!,3.0,0.0,"So delicious!! I know its more than one serving but I can't help it. I eat the whole container in one sitting!!! Leave it on the counter for a few minutes to soften and its even better, rich creamy and the best!!"
38_talenti,BRIG77,2019-03-09,5,AMAZING!!,3.0,0.0,This product is so good!! The product flavors all go really well togeather and little carmel chocolates are the best!
38_talenti,shellz6,2019-05-29,5,Delicious!,2.0,0.0,"I loved Talenti before but I saw this at my store and had to try it, it was one of the most delicious things I’ve ever tasted and everything goes together so perfectly. I suggest instead of eating it layer by layer like some other people, take your spoon and dig it all the way to the bottom, to get every layer and experience a beautiful combination!"
38_talenti,juuuules11,2019-04-20,5,AMAZING taste!,4.0,1.0,"Being a huge Talenti fan, I saw this ad and knew I had to try it. The layers add so much flavor and texture, it is like a gourmet dessert. In the future, I’d like to possibly see a low-calorie or dairy-free version of this same treat."
38_talenti,MandyNJ,2019-05-01,5,Perfect combo of layers!,1.0,0.0,"This was the first flavor I tried of the Talenti Layers line. I was not disappointed. I could’ve easily eaten the whole pint at once so had to really demonstrate some restraint and only take a few spoonfuls at a time.
The combo of flavors is perfect! The only thing is that it’s definitely preferable to get each component on the spoon for each bite but this is a little difficult to do with the layered format. However, where there’s a will, there’s a way!"
38_talenti,Tiffred,2019-07-12,5,Delicious!,0.0,1.0,I love this stuff!!! It is amazing!! Thank you Talenti!!
38_talenti,Durantmt,2019-05-26,5,Just wow!,1.0,0.0,"Fantastico, Talenti! Keep up the great work! Reading some reviews, I feel like some people didn’t get the full experience because they ate layer by layer; complaining about the lack of variety in different layers. That’s so strange. Scoop it straight down! Mix some up a little- have it all together- eat each flavor individually- have some fun. This was nothing short of a masterpiece. Great flavor combinations and lovely different textures. 5 stars"
38_talenti,magqcc7,2019-06-02,5,NO EQUAL,2.0,0.0,"This is by far the best thing I have ever put in my mouth. Unbelievable, literally my wife and I could not stop eating it. The only I didn't like was that our local grocery store was closed. I'll be there before them to buy this stuff"
38_talenti,JSesay,2019-08-25,5,UNDEFEATED.,1.0,0.0,The Salted Caramel Truffle is PERFECTION. I understand the complaints a bit about the vanilla layer but those yummy candy bits make a world of difference to it. Every layer is decadent and marries well with each other. The only issues is if you don’t own any long spoons it may be a bit harder to enjoy all the layers together. Very minute problem which doesn’t dampen the experience. I keep a few in my freezer at a time now. Five stars!
38_talenti,Wan1958,2019-04-17,5,Best Ice cream,4.0,1.0,The best ice cream you can ever eat sure hope I can try it again thank you
38_talenti,miiiikkk,2019-06-05,5,SO GOOD,2.0,0.0,"This is probably my favorite ice cream ever. The crunch is beautiful and the dulce de leche. NOT TO MENTION THE CHOCOLATES ON THE BOTTOM.
WOW."
38_talenti,Msizzle,2019-03-10,5,truffle,2.0,0.0,Great amount of truffle and the sea salt flavor is awesome!
38_talenti,anna2000,2019-08-14,4,Great Flavors,0.0,0.0,"This was my first experience with gelato, and I was so pleasantly surprised. The cookie and caramel syrup layers were so delicious! I was looking forward to the bottom truffle layer the most. The first truffle I ate was REALLY salty, i just wasn't expecting it to be so salty. I've had lots of salted caramel in my life, but I guess they were larger and the salt was dispersed over a larger candy. After a while I got used to the truffles, and they are actually really good. Overall, it was a very good product and would recommend."
38_talenti,anhieanhanh,2019-03-09,4,Awesome Flavors!,3.0,1.0,There's enough salted caramel flavor to it! It's definitely not too sweeter salty. Perfect!
38_talenti,Hendricks,2019-10-06,3,"As usual, not worth the hype.",0.0,0.0,"I keep giving this brand chances and I keep getting disappointed. I feel like these look and sound so amazing but it really isn’t anything impressive. It’s okay, but I wouldn’t say it’s good enough to repurchase. The layers honestly seem to be more visually appealing but overall it’s not as good as if everything was mixed together. I think this will be my last Talenti purchase because every flavor I’ve had just isn’t worth the hype. I’ll stick with the local brand that has much better special batch gelatos and ice creams!"
38_talenti,crzybeet,2019-04-30,5,AHHHHHMAZING,2.0,1.0,"See now, I’ve been obsessed with Talenti since before the hype so i’ve tried all flavors. The sea salt caramel one was the first one I tried and was hooked!!! This right here is like a reboot of greatness, like they’re starting over. I love the cookie crumbs then the dulce syrup, then omg the truffles.. i’m so happy. Thank you!"
